"Exchange","Asset Class","Sub Group","Product Name","Product Code","Clearing Org","Maintenance Som Rate","Currency"
"CBT","AGRICULTURE","06","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","07","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","14","ROUGH RICE","14","CME","16","USD"
"CBT","AGRICULTURE","1BC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","1CA","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","1CW","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","1HC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","1MA","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","1MB","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","1MC","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","1MD","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","1OA","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","1OB","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","1OC","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","1OD","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","1SA","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","1SB","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","1SC","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","1SD","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","1WA","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","1WB","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","1WC","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","1WD","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","2BC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","2CA","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","2CW","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","2HC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","2MA","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","2MB","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","2MC","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","2MD","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","2OA","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","2OB","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","2OC","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","2OD","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","2SA","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","2SB","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","2SC","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","2SD","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","2WA","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","2WB","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","2WC","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","2WD","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","3BC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","3CA","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","3CC","MAR-DEC CORN CSO","3CC","CME","20","USD"
"CBT","AGRICULTURE","3CW","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","3HC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","3MA","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","3MB","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","3MC","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","3MD","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","3OA","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","3OB","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","3OC","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","3OD","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","3SA","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","3SB","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","3SC","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","3SD","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","3WA","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","3WB","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","3WC","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","3WD","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","4BC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","4CA","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","4CW","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","4HC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","4MA","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","4MB","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","4MC","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","4MD","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","4OA","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","4OB","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","4OC","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","4OD","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","4SA","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","4SB","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","4SC","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","4SD","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","4WA","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","4WB","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","4WC","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","4WD","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","5BC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","5CA","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","5CW","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","5HC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","5MA","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","5MB","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","5MC","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","5MD","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","5OA","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","5OB","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","5OC","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","5OD","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","5SA","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","5SB","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","5SC","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","5SD","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","5WA","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","5WB","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","5WC","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","5WD","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","70","BLOOMBERG COMMODITY INDEX FUTURES","70","CME","0","USD"
"CBT","AGRICULTURE","7CC","MAR-JUL CORN CSO","7CC","CME","10","USD"
"CBT","AGRICULTURE","8CC","CORN CALENDAR OPTION - SAME CROP","PYC","CME","10","USD"
"CBT","AGRICULTURE","ACC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","BCC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","BSO","BLACK SEA CORN FINANCIALLY SETTLED (PLATTS) FUTURES","BCF","CME","14","USD"
"CBT","AGRICULTURE","BWO","BLACK SEA WHEAT FINANCIALLY SETTLED (PLATTS) FUTURES","BWF","CME","15","USD"
"CBT","AGRICULTURE","C","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CC6","CORN CALENDAR OPTION - OLD/NEW CROP","CC6","CME","10","USD"
"CBT","AGRICULTURE","CCC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CCZ","CORN CALENDAR OPTION - OLD/NEW CROP","CC6","CME","10","USD"
"CBT","AGRICULTURE","CDF","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CHC","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CK6","KC HRW  WHEAT DEC-JULY CSO","CK6","CME","10","USD"
"CBT","AGRICULTURE","CKM","KC HRW WHEAT JUL-DEC CSO","CKM","CME","10","USD"
"CBT","AGRICULTURE","CKN","KC HRW JUL-JUL WHEAT CSO","CKN","CME","10","USD"
"CBT","AGRICULTURE","CN1","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CN2","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CN3","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CN4","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CN5","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","CO6","SOYBEAN OIL CALENDAR OPTION - OLD/NEW CROP","CO6","CME","25","USD"
"CBT","AGRICULTURE","COY","SOYBEAN OIL CALENDAR OPTION - SAME CROP","COY","CME","25","USD"
"CBT","AGRICULTURE","CVO","BLACK SEA WHEAT (CVB) FINANCIALLY SETTLED (ARGUS) FUTURES","CVB","CME","12","USD"
"CBT","AGRICULTURE","CW3","MAR-JUL WHEAT CSO","CW3","CME","10","USD"
"CBT","AGRICULTURE","CW6","WHEAT CALENDAR OPTION - OLD/NEW CROP","CW6","CME","10","USD"
"CBT","AGRICULTURE","CWM","WHEAT CALENDAR OPTION - SAME CROP","WZC","CME","10","USD"
"CBT","AGRICULTURE","CWN","WHEAT CALENDAR OPTION - OLD/NEW CROP","CW6","CME","10","USD"
"CBT","AGRICULTURE","CZ1","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","CZ2","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","CZ3","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","CZ4","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","CZ5","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","HSO","HARD RED SPRING WHEAT FUTURES","HRS","CME","12","USD"
"CBT","AGRICULTURE","K7C","KC HRW CONSECUTIVE CSO","K7C","CME","10","USD"
"CBT","AGRICULTURE","KC3","KC HRW MAR-JUL CSO","KC3","CME","10","USD"
"CBT","AGRICULTURE","KCW","KC HRW WHEAT-WHEAT INTERCOMMODITY SPREAD OPTIONS","KCS","CME","12","USD"
"CBT","AGRICULTURE","KCZ","KC HRW DEC-DEC WHEAT CSO","KCZ","CME","10","USD"
"CBT","AGRICULTURE","KSC","SOYBEAN CALENDAR OPTION - SAME CROP","ZSC","CME","25","USD"
"CBT","AGRICULTURE","KSH","SOYBEAN CSO","KSH","CME","25","USD"
"CBT","AGRICULTURE","KW","KANSAS WHEAT FUTURES","KCW","CME","12","USD"
"CBT","AGRICULTURE","KWO","KANSAS WHEAT FUTURES","KCW","CME","12","USD"
"CBT","AGRICULTURE","LDF","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","MCG","MINNEAPOLIS - CBOT WHEAT CALENDAR SPREAD OPTION","MCG","CME","25","USD"
"CBT","AGRICULTURE","MFV","UREA (GRANULAR) FOB US GULF FUTURES","UFV","CME","3","USD"
"CBT","AGRICULTURE","MKW","MGEX-KCBT WHEAT SPREAD OPTIONS","MKW","CME","0","USD"
"CBT","AGRICULTURE","MYC","SOYMEAL CALENDAR OPTION - SAME CROP","MYC","CME","25","USD"
"CBT","AGRICULTURE","MZ1","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","MZ2","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","MZ3","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","MZ4","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","MZ5","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","O","OATS","O","CME","12","USD"
"CBT","AGRICULTURE","OC3","DEC-JUL SOYBEAN OIL CCO","OC3","CME","25","USD"
"CBT","AGRICULTURE","OC4","AUG-DEC SOYBEAN OIL CSO","OC4","CME","10","USD"
"CBT","AGRICULTURE","OC5","SEP-DEC SOYBEAN OIL CSO","OC5","CME","25","USD"
"CBT","AGRICULTURE","ODF","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","OK1","KANSAS WHEAT FUTURES","KCW","CME","12","USD"
"CBT","AGRICULTURE","OK2","KANSAS WHEAT FUTURES","KCW","CME","12","USD"
"CBT","AGRICULTURE","OK3","KANSAS WHEAT FUTURES","KCW","CME","12","USD"
"CBT","AGRICULTURE","OK4","KANSAS WHEAT FUTURES","KCW","CME","12","USD"
"CBT","AGRICULTURE","OK5","KANSAS WHEAT FUTURES","KCW","CME","12","USD"
"CBT","AGRICULTURE","OSO","SOYBEAN OILSHARE FUTURES","OSF","CME","11","USD"
"CBT","AGRICULTURE","OZ1","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","OZ2","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","OZ3","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","OZ4","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","OZ5","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","PY1","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","PY2","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","PY3","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","PY4","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","PY5","CORN","C","CME","12","USD"
"CBT","AGRICULTURE","PYC","CORN CALENDAR OPTION - SAME CROP","PYC","CME","10","USD"
"CBT","AGRICULTURE","S","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","S8C","JAN-MAR SOYBEAN CSO","S8C","CME","25","USD"
"CBT","AGRICULTURE","SAM","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SBM","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SC0","MAR-NOV SOYBEAN CSO","SC0","CME","25","USD"
"CBT","AGRICULTURE","SC1","JUL-JUL SOYBEAN CSO","SC1","CME","40","USD"
"CBT","AGRICULTURE","SC3","NOV-MAR SOYBEAN CSO","SC3","CME","25","USD"
"CBT","AGRICULTURE","SC4","SOYBEAN CSO","KSH","CME","25","USD"
"CBT","AGRICULTURE","SC5","SOYBEAN CALENDAR OPTION - OLD/NEW CROP","SC5","CME","10","USD"
"CBT","AGRICULTURE","SCX","SOYBEAN CALENDAR OPTION - OLD/NEW CROP","SCX","CME","25","USD"
"CBT","AGRICULTURE","SDF","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SM3","DEC-JUL SOYBEAN MEAL CCO","SM3","CME","25","USD"
"CBT","AGRICULTURE","SM4","AUG-DEC SOYBEAN MEAL CSO","SM4","CME","25","USD"
"CBT","AGRICULTURE","SM5","SEP-DEC SOYBEAN MEAL CSO","SM5","CME","25","USD"
"CBT","AGRICULTURE","SM6","SOYMEAL CALENDAR OPTION - OLD/NEW CROP","SM6","CME","25","USD"
"CBT","AGRICULTURE","SMA","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","SMB","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","SMC","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","SMD","SOYBEAN MEAL","06","CME","20","USD"
"CBT","AGRICULTURE","SN1","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SN2","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SN3","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SN4","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SN5","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SOA","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","SOB","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","SOC","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","SOD","SOYBEAN OIL","07","CME","11","USD"
"CBT","AGRICULTURE","SRS","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SSC","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SSD","SOYBEANS","S","CME","12","USD"
"CBT","AGRICULTURE","SWA","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","SWB","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","SWC","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","SWD","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","SX9","SOYBEAN CALENDAR OPTION - SAME CROP","ZSC","CME","25","USD"
"CBT","AGRICULTURE","UGO","UREA (GRANULAR) FOB US GULF FUTURES","UFV","CME","30","USD"
"CBT","AGRICULTURE","UWO","UKRAINIAN WHEAT (PLATTS) FUTURES","UWF","CME","8","USD"
"CBT","AGRICULTURE","W","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","WCZ","WHEAT CALENDAR OPTION - DEC/DEC","WCZ","CME","10","USD"
"CBT","AGRICULTURE","WDF","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","WEO","EU WHEAT","WEU","CME","0","EUR"
"CBT","AGRICULTURE","WZ1","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","WZ2","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","WZ3","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","WZ4","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","WZ5","WHEAT","W","CME","12","USD"
"CBT","AGRICULTURE","WZC","WHEAT CALENDAR OPTION - SAME CROP","WZC","CME","10","USD"
"CBT","AGRICULTURE","XCW","CORN-WHEAT INTER COMMODITY CALENDAR SPREAD OPTION","XCW","CME","10","USD"
"CBT","AGRICULTURE","ZSC","SOYBEAN CALENDAR OPTION - SAME CROP","ZSC","CME","25","USD"
"CBT","EQUITY INDEX","ECD10","EVENT DOW","ECYM","CME","1","USD"
"CBT","EQUITY INDEX","ECD11","EVENT DOW","ECYM","CME","1","USD"
"CBT","EQUITY INDEX","ECD13","EVENT DOW","ECYM","CME","1","USD"
"CBT","EQUITY INDEX","ECD15","EVENT DOW","ECYM","CME","1","USD"
"CBT","EQUITY INDEX","ECYM","EVENT DOW","ECYM","CME","1","USD"
"CBT","ETHANOL","EH","ETHANOL","EH","CME","0","USD"
"CBT","INTEREST RATES","17","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","21","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","25","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","26","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","41","FED FUNDS","41","CME","12","USD"
"CBT","INTEREST RATES","52","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","53","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","531","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","54","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","55","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","551","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","56","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","57","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","571","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","58","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","59","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","591","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","60","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","97","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","FF1","FED FUNDS","41","CME","12","USD"
"CBT","INTEREST RATES","FF6","FED FUNDS","41","CME","12","USD"
"CBT","INTEREST RATES","FV1","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","FV2","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","FV3","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","FV4","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","FV5","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","GB1","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","GB2","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","GB3","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","GB4","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","GB5","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","GBO","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","GF1","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","GF2","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","GF3","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","GF4","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","GF5","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","GFO","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","GT1","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","GT2","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","GT3","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","GT4","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","GT5","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","GTO","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","GU1","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","GU2","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","GU3","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","GU4","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","GU5","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","GUO","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","GX1","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","GX2","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","GX3","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","GX4","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","GX5","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","GXO","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","GY1","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","GY2","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","GY3","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","GY4","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","GY5","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","GYO","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","HB1","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","HB2","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","HB3","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","HB4","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","HB5","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","HBP","U.S. TREASURY BOND","17","CME","27","USD"
"CBT","INTEREST RATES","HF1","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","HF2","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","HF3","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","HF4","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","HF5","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","HFP","5-YEAR T-NOTE","25","CME","12","USD"
"CBT","INTEREST RATES","HT1","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","HT2","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","HT3","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","HT4","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","HT5","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","HTP","2-YEAR T-NOTE","26","CME","10","USD"
"CBT","INTEREST RATES","HU1","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","HU2","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","HU3","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","HU4","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","HU5","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","HUO","ULTRA LONG TREASURY BOND","UBE","CME","27","USD"
"CBT","INTEREST RATES","HX1","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","HX2","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","HX3","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","HX4","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","HX5","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","HXO","ULTRA 10-YEAR U.S. TREASURY NOTE FUTURES","TN","CME","20","USD"
"CBT","INTEREST RATES","HY1","10-YEAR T-NOTE","21","CME","20","USD"
"CBT","INTEREST RATES","HY2","10-YEAR T-NOTE","21","CME","20","USD"
